,name,country,action_description,language,action_start_year,action_end_year,action_cost,action_website,action_co2_reduction
1091,Tlumach,Ukraine,С целью термомодернизации дошкольных учебных учреждений город начал сотрудничество с финансовой корпорацией НЕФКО. Запланировано провести термомодернизацию всех дошкольных учреждений. В отдельных учреждениях запланировано модернизировать систему отопления с переходом на твердотопливные котлы с использованием шелухи подсолнуха.,ru,2019,2024,469677,,
1092,Tlumach,Ukraine,"замена изношенного и устаревшего насосного оборудования и электрооборудования;
-установление оптимальных параметров насосов
-уменьшение непроизводительных потерь в системе водоснабжения;",,2019,2025,65200,,
1093,Tlumach,Ukraine,"- ликвидации стихийных свалок и налаживания полного удаления твердых бытовых отходов с водоохранных зон, территорий жилого, общественного и хозяйственного назначения;
- определение границ прибрежных защитных полос, водоохранных зон и соблюдение режима их содержания;",,2019,2025,21000,,
1094,Tlumach,Ukraine,"-уменьшение количества несанкционированных свалок, улучшение экологического состояния окружающей природной среды;
- выявление и ликвидация несанкционированных свалок отходов на территории общины и по рекам Дустрив и Тлумачик;",,2019,2025,35600,,
1095,Tongeren,Belgium,Renovate existing private houses collective to 'almost neutral level' level. The renovation can be geographical or morphologically. The project is done together with various partners. Tongeren has subscribed and is approved = pilot project for a project at neighbourhood level (there are 20 homes currently included in the project),nl,2014,2020,1600000, www.eerstehulpbijduurzaambouwen.be ,
1096,Tongeren,Belgium,"In 2014 kochten we 4 gewone dienstfietsen aan voor korte verplaatsingen. In 2015 kochten we 2 electrische dienstfietsen aan om zowel korte en iets langere verplaatsingen te doen zonder auto. Niet alleen blijft de auto staan maar is het ook gezonder voor de werknemer die er fitter door wordt. Geen parkeerprobleem, minder parkeerkost, minder slechte uitstoten. Gezonde werknemers in een gezonde stad. Er wordt mogelijks een prijs uitgereikt aan de werknemer met de meeste dienstverplaatsingen.",nl,2014,2020,6480,,
1097,Tongeren,Belgium,"Een jaarlijkse sensibilisatiecampagne in de maand mei om het fietsen en wandelen zeker voor kleine afstanden naar de winkel te promoten. Het is een campagne met verschillende facetten en grote partners(Unizo, CM, gezinsbond,Fietsende klanten krijgen een sticker en spaarkaart en kunnen daar dagelijks meedoen met een prijstrekking. Campagne hoofdprijs is een fiets",nl,2008,2020,3300, www.belgerinkel.be ,
1098,Torredonjimeno,Spain,Replacement of luminaires the VM by others more efficient.,en,2011,2020,30000,,138.75
1099,Torredonjimeno,Spain,Energetically efficient installations in buildings,en,2014,2016,113680,,305.73
1100,Torredonjimeno,Spain,Installations of Renewable Energies in buildings,en,2009,2016,319217,,402.63
1101,Torrile,Italy,Il Comune di Torrile ha proceduto nel periodo 2009-2010 con la riqualificazione dell’illuminazione pubblica  attraverso la sostituzione di 419 lampade a vapori di mercurio con lampade al sodio più efficienti. Tale intervento è stato realizzato sulle lampade di proprietà comunale con un cofinanziamento della Regione Emilia Romagna. ,it,2009,2010,110000,,44.5210269
1102,Torrile,Italy,"Il Comune di Torrile ha aderito alla convenzione ICBI per la trasformazione di veicoli provati da benzina a metano/gpl, con fondi stanziati dal Ministero dell’Ambiente e della Tutela del Territorio. Gli incentivi, pari a 350 euro, sono finalizzati a finanziare la realizzazione di impianti di distribuzione di Metano o GPL per veicoli alimentati a benzina, appartenenti alla classe “Euro 1” ed “Euro 2”, generalmente immatricolati tra il 1 gennaio 1993 ed il 31 dicembre 2000.  
L’iniziativa è terminata nel 2011 per esaurimento fondi. 
Complessivamente nel Comune di Torrile sono state convertite in totale 28 autovetture di cui 14 da benzina a gas metano e 14 da benzina a GPL. ",it,2011,2011,9800,,3.1
1103,Torrile,Italy,Realizzazione di un impianto fotovoltaico  a terra di proprietà comunale presso l’area dell’ex discarica di Via Pasolini  a San Polo di Torrile con una  potenza pari a 994 kWp. ,it,2010,2012,4100000,,374.16
1104,Toruń,Poland,"Nowy most ma 540 m długości i 24 m szerokości, dwie jezdnie po dwa pasy ruchu w każdym kierunku jazdy oraz pełną infrastrukturę: zatoki autobusowe, chodniki, drogę rowerową, oświetlenie i odwodnienie. Całkowita długość trasy mostowej wraz z drogami dojazdowymi wynosi 4,1 km. Estakady nad terenami zalewowymi po prawej i lewej stronie Wisły mają odpowiednio po 600 m i 830 m długości. Inwestycja objęła budowę i przebudowę 11 ulic o łącznej długości 11 km, budowę przejścia podziemnego dla pieszych i wiaduktu nad koleją oraz przebudowę kilku skrzyżowań i węzłów komunikacyjnych.",pl,2007,2019,174750000, http://www.most.torun.pl/ ,1277
1105,Toruń,Poland,"Celem strategicznym Projektu była intensyfikacja udziału przyjaznego środowisku zintegrowanego transportu publicznego w obsłudze mieszkańców aglomeracji bydgosko-toruńskiej.
Cel główny Projektu został zdefiniowany jako: Wzrost konkurencyjności i efektywności funkcjonowania komunikacji pasażerskiej poprzez ścisłą integrację zbiorowego transportu publicznego miasta Toruń i transportu kolejowego gwarantującą szybkość przemieszczania się mieszkańców obszaru metropolitalnego.

Zakres Projektu obejmował 8 zadań, szczegóły dostępne na stronie: http://www.torun.pl/pl/bit-city-integracja-systemu-transportu-miejskiego",pl,2009,2015,264589, http://bitcity.torun.pl ,
1106,Toruń,Poland,"Wymieniono ponad 26 km sieci ciepłowniczych na nowoczesne sieci preizolowane. 1,1 km wymienionej izolacji termicznej na ciepłownicze 
sieci napowietrzne. 59  węzłów cieplnych zmodernizowanych 
i wybudowanych.

Działanie realizowane przez EDF Toruń S.A.",pl,2013,2020,11425,,6772
1107,Trissino,Italy,,,2017,2030,,,
1108,Trissino,Italy,,,2018,2030,,,
1109,Trissino,Italy,,,2018,2030,,,
1110,Trojitske,Ukraine,"Даний захід заплановано реалізувати з використанням можливостей Фонду енергоефективності із залученням ресурсів місцевого бюджету. Підтримка Фонду полягає у наданні грантів та запровадженні комплексних технічних рішень з енергоефективності будівель з врахуванням кращих європейських практик. В результаті їх реалізації співвласники таких будівель зможуть не лише та заощаджувати кошти на комунальних послугах, а й підвищити рівень комфорту і якості свого життя. Діяльність Фонду фінансується за рахунок коштів Держбюджету України, фінансової підтримки ЄС та уряду Німеччини.",uk,2019,2023,1985188,,
1111,Trojitske,Ukraine,С целью термомодернизации дошкольных учебных учреждений город начал сотрудничество с финансовой корпорацией НЕФКО. Запланировано провести термомодернизацию всех дошкольных учреждений. В отдельных учреждениях запланировано модернизировать систему отопления с переходом на твердотопливные котлы с использованием шелухи подсолнуха.,ru,2019,2024,812903,,
1112,Trojitske,Ukraine,"Проект предусматривает модернизацию системы уличного освещения: замену фонарей на светодиодные, обновление сетей, замену щитовых ящиков и внедрение автоматической системы управления яркостью светильников и установка аппаратуры регулирования включения выключения.",ru,2021,2024,392774,,
1113,Trojitske,Ukraine,"Очистка водоемов от бытовых отходов, замена системы водоснабжения, определение физико-химичных показателей и определение соответствия требований ГСанПиН 2.2.4-171-10, экономия питьевой воды",,2016,2018,51200,,
1114,Trojitske,Ukraine,"Обеспечение функционирования системы государственного мониторинга водных ресурсов;
Ведение государственного учета водопользования и государственного водного кадастра",,2018,2025,16000,,
1115,Trojitske,Ukraine,"Обеспечить использование / насаждения в городе растений, адаптированных к засушливым условиям, для уменьшения расхода воды на их орошения. Для рос-линь, требующих дополнительного полива, изменить методы орошения, вкл лишь с количеством, сроками технологии и тому подобное.",,2019,2021,14500,,
1116,Umeå,Sweden,"Sustainable Ålidhem is a unique pilot project for sustainable urban
development which includes social, technical, environmental and economic
changes. The overall objective of the project is to reduce energy use in the
area, create a more comfortable and safe environment and transform Ålidhem to a
sustainable neighborhood. Ålidhem will have 2800 square meters of pv-cells.  All
buildings in the neighborhood are built to consume a maximum of 65 kWh/m2 and
year. ",en,2010,2015,35000000, http://www.bostaden.umea.se/hallbara-alidhem ,2000
1117,Umeå,Sweden,"The overall objective of the project is to demonstrate how environmental policy can be interpreted and implemented into concrete citizen-oriented actions, which motivate and help citizens to change their behavior. Three specific settings have been selected: individual apartments in residential areas; jointly used waste management areas in residential blocks and the intra-city-region mobility system. Within these settings we will set up a number of actions, which aim to demonstrate methods and techniques that inspire and motivate people to change their behavior and become part of a process towards more sustainable city management policy and governance.",en,2010,2015,, www.greencit.se ,2100
1118,Umeå,Sweden,"One of Sweden’s largest energy efficiency projects in existent buildings. The project is led by the municipality’s properties department and includes 130 properties and 425 000 m2 floor area, more than 50 percent of the total area of the municipality owned buildings. The project has a calculated energy reduction of 20 percent and there by a decreasing of carbon dioxide emission by 5800 ton per year.Energy Performance Contracting (EPC) is a form of ‘creative financing’ for capital improvement which allows funding energy upgrades from cost reductions. Under an EPC arrangement an external organization (ESCO) implements a project to deliver energy efficiency, or a renewable energy project, and uses the stream of income from the cost savings, or the renewable energy produced, to repay the costs of the project, including the costs of the investment. ",en,2008,2018,1300000, http://www.umea.se/umeakommun/kommunochpolitik/planerochstyrdokument/utvecklingochplanering/projekt/pagaendeprojekt/byggaboochmiljo/energiprojektet.4.5708ed531242736fbfb80002163.html ,5800
1119,Unione Montana Valli Trebbia e Luretta,Italy,"A partire dal 2007 la Legge Finanziaria ha consentito di applicare una detrazione fiscale del 55% sui costi sostenuti per alcuni interventi eseguiti sugli edifici tra cui l’installazione di collettori solari per la produzione di acqua calda sanitaria.
Le informazioni puntuali sul numero di interventi eseguiti e sui risparmi ottenuti non sono facilmente reperibili con gli strumenti di monitoraggio messi in atto fino ad oggi. Tuttavia i dati sugli sgravi del 55% sono stati forniti a scala regionale dall’ENEA per gli anni 2010, 2014 ed è dunque possibile una stima del dato a scala comunale, applicando un coefficiente di proporzionalità in base alla popolazione.",it,2010,2016,459550,,66
1120,Unione Montana Valli Trebbia e Luretta,Italy,"In località Faraneto di Coli è stato realizzato un villaggio eco-sostenibile, finalizzato al recupero di un borgo rurale, sia dal punto di vista edilizio che agricolo-produttivo.
Ad oggi buona parte dei lavori di recupero del borgo sono stati dedicati alla realizzazione degli impianti per la fornitura energetica. A tal scopo è stato realizzato un capannone adibito a centrale termica da 220 kw con impianto a cippato, con legna proveniente dai boschi circostanti, che alimenta, anche per l’ACS, tutto il borgo, costituito da dieci edifici, mediante rete di teleriscaldamento privata.
",it,2008,2016,750000, https://castellodifaraneto.wordpress.com/ ,73
1121,Unione Montana Valli Trebbia e Luretta,Italy,"La riqualificazione energetica degli edifici terziari sia in termini di involucro sia di impianti termici è avvenuta nel rispetto del Dlgs 192/05, attuato in Regione Emilia Romagna attraverso la Delibera dell’Assemblea Legislativa del 156/2008 e successive modifiche. Grazie a limiti più stringenti rispetto al passato si è ottenuta una riduzione dei consumi energetici nel settore dell’edilizia terziaria.
",it,2010,2016,508146,,59
1122,Uzhhorod,Ukraine,"Создание питьевых фонтанчиков и бюветов в разных частях города, а также обеспечение создания комфортного температурного режима во время волн тепла в местах скопления большого количества людей, принадлежащих к уязвимым группам населения. Обустройство дополнительных затененных зон в парках, скверах.",,2016,2030,,,
1123,Uzhhorod,Ukraine,"Стимулирование мероприятий, которые позволят несколько снижать температуру помещений без использования кондиционеров (затенение с помощью навесов над окнами, насаждение деревьев для затенения невысоких домов).",,2016,2030,,,
1124,Uzhhorod,Ukraine,Во время озеленения города учитывать аллергенные свойства растений - ведь среди городских жителей наблюдается существенный рост случаев проявлений аллергии.,,2016,2030,,,
1125,Uzhhorod,Ukraine,"Содействие развитию в городе альтернативных источников энергии (ветровой, солнечной или иных видов), особое внимание следует уделить использованию альтернативных источников энергии в индивидуальных домохозяйствах.",,2016,2030,,,
1126,Uzhhorod,Ukraine,"Обеспечение наилучшей теплоизоляции зданий - будет полезным как летом - для уменьшения нагрева помещений, так и в зимний период - уменьшит потери тепла помещений.",,2016,2030,,,
1127,Uzhhorod,Ukraine,"Применение лучших образцов мирового опыта озеленения городских территорий в условиях ограниченных площадей (например, вертикальное озеленение зданий).",,2016,2030,,,
1128,Uzhhorod,Ukraine,"Разработка системы управления дождевой водой в пределах всего города - по крайней мере, создание резервуаров для ее накопления и использования для хозяйственных нужд.",,2016,2030,,,
1129,Uzhhorod,Ukraine,"Разработка и внедрение системы оповещения о жаркую погоду, что может повредить здоровью (Heat Health Warning System). С помощью интернета и факса, для населения - смс-рассылка, радио и телевидения. Разъяснительная работа о том, как действовать во время волн тепла.",,2019,2030,,,
1130,Uzhhorod,Ukraine,"Мероприятия по снижению выбросов загрязняющих веществ в атмосферный воздух. К наиболее эффективным таким мероприятиям относятся - создание пешеходных зон в центральной части города, строительство новых мостов и развязок (для уменьшения автомобильных пробок), и тому подобное.",,2016,2030,,,
1131,Uzhhorod,Ukraine,"Проведение инвентаризации зеленых насаждений
в городе, с целью установления площадей и четких границ
зеленых насаждений и разработка паспортов на них.",,2019,2030,,,
1132,Uzhhorod,Ukraine,"Использование контейнерного озеленения в центральной части города, где трудно найти место для создания новых зеленых зон.",,2016,2030,,,
1133,Uzhhorod,Ukraine,"При посадке новых парков и скверов принять во внимание, что наиболее устойчивыми экосистемами являются те, которые характеризуются богатой биологическим разнообразием. Такое разнообразие достигается в том числе за счет ярусности. верхний ярус занимают деревья, средний - кусты, а нижний - травы.",,2016,2030,,,
1134,Uzhhorod,Ukraine,"Уменьшение в городе площадей искусственных поверхностей путем замены их на газоны и зеленые зоны, где это возможно.",,2016,2030,,,
1135,Uzhhorod,Ukraine,"Включение в генплан города расширения площади и увеличение количества зеленых зон в городе (в частности, в его центральной части).",,2019,2030,,,
1136,VALLADA,Spain,"Este programa es la aplicación de la metodología 50/50 en los colegios. Debe ir destinado a sensibilizar a todos los miembros de la comunidad educativa sobre la problemática ambiental de su entorno inmediato, concienciarlos de su responsabilidad individual y colectiva, y buscar la resolución de estos problemas estimulando su participación directa en la mejora de la gestión ambiental de los centros.",es,2020,2022,12500,,
1137,VALLADA,Spain,"Se llevarán a cabo campañas puntuales, que informen sobre la posibilidad de contratación de energía ""verde"" por parte de los usuarios. Se pretende que el Ayuntamiento beneficie con una reducción parcial de los impuestos municipales para los comercios que compren electricidad procedente de fuentes de energía renovables certificada.",es,2020,2024,1399,,
1138,VALLADA,Spain,"La redacción de un Plan de Movilidad Urbana Sostenible (PMUS) es la herramienta básica de la planificación futura y desarrollo de la gestión de la movilidad sostenible dentro del término municipal. Los objetivos principales son potenciar el transporte sostenible y promover el desplazamiento eficiente, en detrimento del vehículo privado.",es,2020,2027,468150,,
1139,VALLADA,Spain,Cuando el municipio sufre episodios de precipitaciones torrenciales pueden existir problemas de drenaje y alcantarillo. En materia de adaptación al Cambio Climático es relevante estudiar el uso de infraestructuras existentes para las descargas de sistemas de pluviales. ,,2020,2030,40000,,
1140,VALLADA,Spain,Se trata de diseñar un municipio amable que implique mejora de la calidad de vida para la ciudadanía a la vez que atractivo para el visitante. Es muy necesario por tanto elaborar un Plan de Sombras en las calles más transitadas y que peor acondicionadas están para la época estival.,,2020,2030,5000,,
1141,VALLADA,Spain,"Ante la situación actual y futura del municipio frente a las consecuencias del Cambio Climático, se hace imprescindible el replantearse la planificación urbanística municipal. Elaborar o revisar el PGOU, pues el municipio debe reordenarse y adaptarse al futuro previsto de riesgos climáticos ",,2020,2030,,,
1142,Valdagno,Italy,,,2018,2030,,,
1143,Valdagno,Italy,,,2017,2030,,,
1144,Valdagno,Italy,,,2018,2020,,,
1145,Valencia,Spain,"Partial demolition, refurbishment and preparation of an out of use industrial unit of 32.000 sqm built in 1909. New design based on bioclimatic architecture, energy efficiency and integrated remote management and control.",en,2010,2020,36112616.14, http://www.valencia.es/ayuntamiento/urbanismo.nsf/vDocumentosTituloAux/FF9CC45945306507C1257440003FEB5C?OpenDocument&bdOrigen=ayuntamiento%2Furbanismo.nsf&idapoyo=&lang=1&nivel=9 ,
1146,Valencia,Spain,"Why don´t we use a mean of transport that offers freedom, is fast, cheap, environmentally friendly, fun and besides improves our physical and mental health eliminating stress? All this and much more means Valenbisi. A new concept related to the individualized urban transport thanks to a bicycle. An ecological and healthy challenge available 24 hours a day, 365 days a year.
There are more and more cities offering to their citizens the chance to move by bicycle. Valencia now incorporates this modern initiative offering the citizens and visitors a total of 2.750 bicycles distributed in 275 stations, in close proximity to each other in different parts of the city.",en,2010,2012,1500000, http://www.valenbisi.com/ ,43913
1147,Valencia,Spain,"Opening of two interpretation permanent centres on climate change, the ""observatori del canvi climàtic"" and ""bio_oficina"", that host educational and training exhibitions directed towards young and general public. The two buildings host talks, conferences, roundtables, workshops and other participative activities aimed to arise public concerns and co-responsibilities towards climate change",en,2010,2020,600000, http://www.valencia.es/ayuntamiento/Infociudad_accesible.nsf/vDocumentosWebListado/26097A06ADE87C7AC1257A8B004161CC?OpenDocument&lang=1 ,
1148,Vallcebre,Spain,Instal·lació d'un reductor de flux amb l'objectiu de reduir la intensitat de la llum en determinades hores del dia o de la setmana i aconseguir un estalvi energètic i econòmic.,ca,2012,2013,3.2,,3.85
1149,Vallcebre,Spain,Substitució dels fluorescents per enllumenat tipus led per tal d'incrementar l'estalvi energètic i econòmic.,ca,2015,2017,1500,,1.6
1150,Vallcebre,Spain,"Xarxa de distribució de calor generada
per una caldera de biomassa concretament, estella forestal) destinada a satisfer les necessitats tèrmiques de diversos edificis de titularitat municipal.",ca,2016,2018,267,,11.73
1151,Veselivska Almalgamated Community,Ukraine,"Проект предусматривает модернизацию системы уличного освещения: замену фонарей на светодиодные, обновление сетей, замену щитовых ящиков и внедрение автоматической системы управления яркостью светильников и установка аппаратуры регулирования включения выключения.",ru,2021,2024,93548,,
1152,Veselivska Almalgamated Community,Ukraine,"Даний захід заплановано реалізувати з використанням можливостей Фонду енергоефективності із залученням ресурсів місцевого бюджету. Підтримка Фонду полягає у наданні грантів та запровадженні комплексних технічних рішень з енергоефективності будівель з врахуванням кращих європейських практик. В результаті їх реалізації співвласники таких будівель зможуть не лише та заощаджувати кошти на комунальних послугах, а й підвищити рівень комфорту і якості свого життя. Діяльність Фонду фінансується за рахунок коштів Держбюджету України, фінансової підтримки ЄС та уряду Німеччини.Кінець форми",uk,2019,2023,1073997,,
1153,Veselivska Almalgamated Community,Ukraine,С целью термомодернизации дошкольных учебных учреждений город начал сотрудничество с финансовой корпорацией НЕФКО. Запланировано провести термомодернизацию всех дошкольных учреждений. В отдельных учреждениях запланировано модернизировать систему отопления с переходом на твердотопливные котлы с использованием шелухи подсолнуха.,ru,2019,2024,1165161.29,,
1154,Veselivska Almalgamated Community,Ukraine,"- уменьшение объемов образования отходов, их переработка и частичное захоронение на свалках;
- увеличение использования ресурсо - ценных компонентов ТБО;",,2018,2025,46370,,
1155,Veselivska Almalgamated Community,Ukraine,"- провести инвентаризацию и анализ водопроводной сети, разработать мероприятия по модернизации, осуществить расчет экономически обоснованных тарифов по водоснабжению
-осуществить мероприятия по экономии питьевой воды и снижение энергоемкости ее производства",,2019,2020,45220,,
1156,Veselivska Almalgamated Community,Ukraine,"-обеспечение максимального озеленения территории совета при оптимальном использовании бюджетных средств
-укрепления материальной и технической базы КП «Арус» как базовой организации для проведения работ по озеленению территории 
",,2017,2022,12340,,
1157,Vila Real,Portugal,"Criação de uma ecopista que permite a circulação a pé, bicicleta e a cavalo, possibilitando o usufruto das serras do Marão e Alvão, tal como da riqueza da fauna e da flora ao longo de todo o percurso.",pt,2009,2020,647374,,24
1158,Vila Real,Portugal,"Implementação de coletores solares térmicos no Centro Escolar da Araucária, na Escola do 1º CEB do B.S.V. Paula, da Escola J.I nº2 Bairro S. Vicente de Paula, na ETA de Borbela, nas Oficinas EMAR, no Pavilhão de Desportos de Vila Real, no Centro Escolar das Árvores, no Pavilhão Gimnodesportivo G2 Árvores, na Agência de Ecologia Urbana do Eixo Atlântico do Noroeste Peninsular, no Parque de Campismo de Vila Real, na EB1 e JI da Timpeira e no Pavilhão do Centro Escolar do B. S. Vicente Paula.",pt,2009,2020,67418,,179
1159,Vila Real,Portugal,"Renovação da rede de Iluminação Pública no município de Vila Real, através da instalação de 4 armários reguladores de fluxo, 558 luminárias eficientes, 609 balastros eletrónicos multinível aplicados em luminárias existentes e 1 sistema de controlo, gestão e monitorização (SCGM) ponto a ponto",pt,2009,2020,247950,,386
1160,Vásárosnamény,Hungary,"Successful implementation of SECAP requires review of municipal decision-making and organizational structures and appropriate interventions in areas identified as problematic. Creation of a local environmental regulation to protect trees and soils.
",,2020,2021,,,
1161,Vásárosnamény,Hungary,"Mainstreaming of adaptation aspects in local sectorial and thematic development plans.
",,2020,2030,,,
1162,Vásárosnamény,Hungary,"Training on adaptation issues for the local exprts working with vulnerable groups or in vulnerable sectors.
",,2019,2019,,,
1163,Vásárosnamény,Hungary,"At least one program/year should be implemented with climate change, impacts and adaptation issues. Publication of short, specific thematical information pages, insurance information for the general public
",,2019,2030,,,
1164,Vásárosnamény,Hungary,"Review of existing rainwater and inland drainage system, carrying out necessary improvements and renovations, continuous maintenance. Rainwater collection by the municipality and citizens.
",,2019,2030,,,
1165,Vásárosnamény,Hungary,"Explosed southern fronts of public buildings (especially which are used by vulnerable groups) needs shadowing.
",,2019,2030,,,
1166,Vásárosnamény,Hungary,"Assessment of adaptation possibilities (ex. Water permeable coverings, green roofs and fronts, rainwater collection etc.) to undertake by designing reforbishments and new building projects.
",,2019,2030,,,
1167,Vásárosnamény,Hungary,"Insulation of public buildings and installation of doors and windows having better thermal transmittance values (especially the buildings serving vulnerable groups of citizens)
",,2019,2030,,,
1168,Vásárosnamény,Hungary,"As a result of the development, it is expected to prevent leakage of drinking water, to prevent pipe breakage, to replace infected, rusty pipes
",,2020,2030,,,
1169,Vásárosnamény,Hungary,"Elements of the measure: tree planting, creation of tree and park cadastre, purchase of equipment for quality green surface management. Preference for multi-level vegetation and water-permeable coverings when renovating public spaces.
",,2019,2030,,,
1170,Vásárosnamény,Hungary,"""Reconstruction of the Eötvös mansion and its surroundings in Vásárosnamény"" project will renew the park of the mansion (increase green area, habitats and biodiversity).
",,2019,2020,,,
1171,Vásárosnamény,Hungary,"Designation of a municipal climate officer, development of an extreme weather plan. Providing conscious, planned and extensive information to the general public about heat waves and adaptation options. Establishing a similar information regime for other situations (not yet requiring disaster managem",,2019,2019,,,
1172,Vásárosnamény,Hungary,"Prioritize the adaptation measures of the environmental program, highlighting and reinforcing the positive processes already underway. It is also important to pay attention to these measures even after the time horizon of the plan.
",,2017,2022,,,
1173,Weiz,Austria,"Die Stadtgemeinde Weiz fördert seit dem Jahr 1996 Maßnahmen von Privathaushalten und teilweise auch von Unternehmen zur Klimawandelabschwächung und -anpassung. Beispiele dafür sind neben erneuerbaren Energieträgern wie PV-Anlagen, auch alternativbetriebene PKWs und Fahrräder. Darüber hinaus werden auch Anlagen zur Regenwassernutzung im Sinne der Klimawandelanpassung, Energieberatungen und energetische Sanierungen in der Stadtgemeinde Weiz gefördert.

Für die später angeführten ""Key energy and financial figures"" sind beispielsweise nur die Daten für PV-Anlagen angeführt. 
",de,2017,2030,130000, http://www.weiz.at/service/foerderungen ,
1174,Weiz,Austria,"Die Fernwärme Weiz GmbH liefert derzeit circa 1/3 des gesamten Wärmebedarfs des gesamten Stadtgebiets und versorgt unter anderem bereits 60 % der Haushalte bzw. rund 80 % aller Wohnungen der Stadtgemeinde Weiz mit Wärme.

Die Wärmeerzeugung erfolgt in zwei von einander unabhängigen Heizwerken nahezu zu 100% aus biogenen Brennstoffen die großteils aus einem Umkreis von 20 km aus dem Bezirk Weiz bezogen werden.",de,2017,2030,20000000, http://www.weiz.at/umwelt/fernwaerme ,400.5
1175,Weiz,Austria,"Förderung von Maßnahmen zur Senkung des Energieverbrauchs insbesondere in Zeiten eingeschränkter Produktionsmöglichkeiten (Gebäudedämmung, solare Kühlung, Fernkältenetzte, Beschattung, etc.)",,1996,2050,,,
1176,Weiz,Austria,,,2010,2050,,,
1177,Weiz,Austria,,,2005,2050,,,
1178,Weiz,Austria,,,2010,2050,,,
1179,Weiz,Austria,"Die Energieagentur W.E.I.Z. ist seit dem Jahr 2011 eine von 13 amtlich anerkannten Energieagenturen des Landes Steiermark. Sie ist die Einzige im Bezirk Weiz und bietet Privatpersonen, Gemeinden und Betrieben Antworten auf Fragen zum dem Energie, erneuerbare Energieträger und Energieeffizienz
",,2011,2050,,,
1180,Weiz,Austria,"Sowie didaktische Materialien dahingehend er- und überarbeiten

Start mit dem Projekt ""CUL-Energy 4 Kids"" (Start 2013). Das Leisten von Bewusstseinsbildung und Sensibilisierung zum Thema Energie kann nicht früh genug beginnen, was im Rahmen dieses Projektes für Kinder praxisorientiert forciert wurde",,2013,2050,,,
1181,Weiz,Austria,,,1990,2050,,,
1182,Weiz,Austria,,,2016,2050,,,
1183,Weiz,Austria,"Planung und Bau von klimaangepassten Gebäuden unter Einsatz innovativer aber einfacher und benutzerorientierter technischer Systeme

Start mit dem Bau des Innovationszentrum W.E.I.Z. 1 im Jahr 1997",,1997,2050,,,
1184,Weiz,Austria,"Diversifizierung, Ausbau und Forcierung erneuerbarer und dezentraler Energieerzeugung und -einspeisung für erhöhte Versorgungssicherheit (wie kummunales Fernwärmenetz, Blackoutschutz im Sinne von WeizConnected)
",,1996,2050,,,
1185,Weiz,Austria,,,1990,2050,,,
1186,Weiz,Austria,Reduktion innerer Lasten zur Vermeidung sommerlicher Überhitzung in Gebäuden durch Reduktion des Stromverbrauchs und Erhöhun der Energieeffizienz,,1996,2050,,,
1187,Wellen,Belgium,Gemeente Wellen heeft een subsidie verleend voor de aankoop en plaatsing van zonnepanelen voor woningen gelegen in Wellen. Deze bedraagt 248 euro. Voor het bekomen van de subsidie moet aan een aantal voorwaarden voldaan worden.,nl,2003,2012,92752,,
1188,Wellen,Belgium,"De provincie Limburg steunt het Vlaamse initiatief ‘Energiescans’, dat via Infrax wordt georganiseerd. Een professionele adviseur van Stebo komt bij burgers aan huis en licht de woning door. Hij gaat op zoek naar nutteloos energieverbruik, door het gebouw, de thermostaat, de verwarmingsinstallatie het waterverbruik en de verlichting te bekijken. Hierna kan de ‘energiescanner’ meteen enkele maatregelen treffen (vb. tochtstrips of spaardouchekop). Tenslotte krijgt de burger advies over mogelijke meer ingrijpende maatregelen. Aansluitend kan men begeleiding krijgen bij de uitvoering van deze volgende stappen (o.m.  in het kader van een Duwolim-lening). 
Een gezin kan zo makkelijk 30% besparen op energie én dus ook héél wat geld uitsparen. De gemeente heeft publiciteit gemaakt voor het initiatief via de website, het infoblad en een jaarlijkse info-avond.",nl,2012,2020,, www.stebo.be/energie ,
1189,Wellen,Belgium,"Gemeente Wellen verleent een subsidie voor de aankoop en plaatsing van dak- en zoldervloerisolatie voor woningen gelegen in Wellen. Deze bedraagt 1 euro/m2 indien de isolatie zelf wordt aangelegd en 2 euro/m2 indien de isolatie wordt aangelegd door een aannemer. Voor het bekomen van de subsidie moet aan een aantal voorwaarden voldaan worden, zoals een minimale warmteweerstand (Rd) van het isolatiemateriaal van 4,5 m2K/W, het bekomen van de REG-premie van Infrax, het toevoegen van specifieke bijlagen,…",nl,2012,2020,16863.4, http://www.wellen.be/nl/subsidies ,
1190,Wellen,Belgium,"Elke Limburgse particuliere eigenaar kan tot 10.000 euro ontlenen voor verschillende energiebesparende maatregelen (het plaatsen van hoogrendementsglas en bijhorende raamprofielen, het vervangen van verwarmingsinstallaties door een energiezuinige verwarmingsketel of voor isolatie van dak, kelder en muren. Ook de installatie van een warmtepomp of zonneboiler is mogelijk).

De lening moet worden terugbetaald over vijf jaar, aan een interest van 2%. Voor financieel kwetsbare gezinnen bedraagt de interest 0%. 

Duwolim is de organisatie waar je in Limburg voor deze Vlaamse Energielening terecht kan. Je krijgt niet alleen een goedkope lening, maar ook deskundig advies. 
Duwolim verstrekte al bijna 2000 leningen. ",nl,2015,2020,, www.duwolim.be ,
