"entity_id","name","entity_type","country","commitment","area","density","GDP","budget","population"
10233,"Huaneng Tiancheng Financial Leasing","Investor","China","USD 148 million of green bonds issued in 2018","","",NA,NA,""
10234,"Huarong Financial Lease","Investor","China","USD 292 million of green bonds issued in 2017","","",NA,NA,""
10235,"Huarong Xiangjiang Bank","Investor","China","USD 396 million of green bonds issued in 2018","","",NA,NA,""
10236,"Huishang Bank","Investor","China","USD 154 million of green bonds issued in 2017;;USD 623 million of green bonds issued in 2018","","",NA,NA,""
10239,"Icbc","Investor","China","USD 2.1 billion of green bonds issued in 2017;;USD 2.3 billion of green bonds issued in 2018;;USD 5.9 billion of green bonds issued in 2019 (Up to the end of the third quarter);;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10240,"Jiangsu Financial Leasing","Investor","China","USD 224 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10242,"Jiangsu Nantong Rural Bank ","Investor","China","USD 72 million of green bonds issued in 2016","","",NA,NA,""
10248,"Link Reit","Investor","China","USD 500 million of green bonds issued in 2016;;USD 510 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10253,"Nanhai Rural Bank","Investor","China","USD 45 million of green bonds issued in 2017;;USD 90 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 94 million of green bonds issued in 2018","","",NA,NA,""
10257,"New Development Bank - Ndb Brics","Investor","China","USD 448 million of green bonds issued in 2016","","",NA,NA,""
10260,"Qigndao Rural Bank","Investor","China","USD 149 million of green bonds issued in 2017;;USD 294 million of green bonds issued in 2018","","",NA,NA,""
10261,"Qingdao Guoxin Development","Investor","China","USD 157 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 212 million of green bonds issued in 2018","","",NA,NA,""
10262,"Rongshi Intl ","Investor","China","USD 500 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10263,"Spd Bank","Investor","China","USD 7.6 billion of green bonds issued in 2016","","",NA,NA,""
10264,"Spic Ronghe Financial Leasing","Investor","China","USD 376 million of green bonds issued in 2017","","",NA,NA,""
10270,"BanColombia SA","Investor","Colombia","USD 104 million of green bonds issued in 2018;;USD 115 million of green bonds issued in 2016;;Internal carbon price in use;;Reduce operational CO2e emissions by 25% from 2017 to 2030;;Reduce operational CO2e emissions by 51% from 2017 to 2050;;Reduce specific CO2e emissions from business travel by 10% from 2015 to 2020;;Reduce specific CO2e emissions from business travel by 16% from 2010 to 2020;;Reduce specific CO2e emissions from business travel by 2% from 2014 to 2020;;Reduce specific CO2e emissions from business travel by 4% from 2016 to 2020;;Reduce specific CO2e emissions from purchased goods and services by 10% from 2015 to 2020;;Reduce specific CO2e emissions from purchased goods and services by 2% from 2014 to 2020;;Reduce specific CO2e emissions from purchased goods and services by 35% from 2010 to 2020;;Reduce specific CO2e emissions from purchased goods and services by 4% from 2016 to 2020;;2050 Pathways Platform;;Business Ambition for 1.5 °C – Our Only Future;;Climate Ambition Alliance: Net Zero 2050;;Science Based Targets initiative;;Statement by Financial Institutions on Energy Efficiency Finance;;Responsible Corporate Engagement in Climate Policy","","",NA,NA,""
10271,"Sihui Rural Commercial Bank","Investor","China","USD 16 million of green bonds issued in 2018;;USD 30 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10273,"State Power Investment Corp","Investor","China","USD 259 million of green bonds issued in 2018","","",NA,NA,""
10277,"Tus Holdings","Investor","China","USD 53 million of green bonds issued in 2017","","",NA,NA,""
10279,"Tongling Construction Investment Holding","Investor","China","USD 87 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10281,"Banco Bradesco S/A","Investor","Brazil","Set an internal carbon price by 2021","","",NA,NA,""
10282,"Urumqi City Construction Investment","Investor","China","USD 220 million of green bonds issued in 2018","","",NA,NA,""
10288,"Yancheng City Haixing Investment","Investor","China","USD 14 million of green bonds issued in 2018;;USD 93 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10290,"Yiwu State-Owned Asset","Investor","China","USD 112 million of green bonds issued in 2018;;USD 118 million of green bonds issued in 2017","","",NA,NA,""
10292,"Banco Comercial Português SA","Investor","Portugal","Set an internal carbon price by 2021;;Reduce specific CO2e emissions from operations and upstream and downstream activities by 7% from 2018 to 2019","","",NA,NA,""
10293,"Zhejiang Deqing Rural Commercial Bank","Investor","China","USD 29 million of green bonds issued in 2018;;USD 30 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10295,"Zhongyuan Bank","Investor","China","USD 237 million of green bonds issued in 2018","","",NA,NA,""
10297,"Bancoldex","Investor","Colombia","USD 66 million of green bonds issued in 2017","","",NA,NA,""
10299,"Banco Nacional De Costa Rica","Investor","Costa Rica","USD 500 million of green bonds issued in 2016","","",NA,NA,""
10300,"African Development Bank - Afdb","Investor","Côte d'Ivoire","USD 135 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 176 million of green bonds issued in 2016;;USD 311 million of green bonds issued in 2014;;USD 362 million of green bonds issued in 2010;;USD 50 million of green bonds issued in 2017;;USD 500 million of green bonds issued in 2013;;USD 500 million of green bonds issued in 2015;;USD 600 million of green bonds issued in 2018;;Climate-Smart Agriculture Booster (CSA Booster);;InsuResilience Global Partnership Vision 2025;;Zero Carbon Buildings for All ;;Cities Climate Finance Leadership Alliance (CCFLA);;Clean Energy Corridors in Africa;;Coalition for Sustainable Energy Access. ;;Global Geothermal Alliance (GGA)","","",NA,NA,""
10302,"Kommunekredit","Investor","Denmark","USD 559 million of green bonds issued in 2017;;USD 877 million of green bonds issued in 2018","","",NA,NA,""
10303,"Banco Davivienda SA","Investor","Colombia","USD 149 million of green bonds issued in 2017;;Internal carbon price in use;;Reduce CO2e emissions intensity of specific business travel and paper consumption by 27% from 2016 to 2021;;Reduce CO2e emissions intensity of specific direct emissions by 52.7% from 2014 to 2021;;Reduce CO2e emissions intensity of specific direct emissions by 66% from 2014 to 2021;;Reduce CO2e emissions intensity of specific utility purchases by 34% from 2014 to 2021;;Reduce CO2e emissions intensity of specific utility purchases by 7.6% from 2014 to 2021;;Reduce specific CO2e emissions from business travel by 27% from 2016 to 2021;;Reduce specific CO2e emissions from purchased utilities by 28.3% from 2014 to 2021;;Reduce specific direct CO2e emissions by 63.3% from 2014 to 2021","","",NA,NA,""
10308,"Munifin","Investor","Finland","USD 500 million of green bonds issued in 2016;;USD 565 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 626 million of green bonds issued in 2017","","",NA,NA,""
10309,"Nordic Investment Bank - Nib","Investor","Finland","USD 120 million of green bonds issued in 2011;;USD 209 million of green bonds issued in 2010;;USD 225 million of green bonds issued in 2013;;USD 555 million of green bonds issued in 2014;;USD 598 million of green bonds issued in 2018;;USD 688 million of green bonds issued in 2015;;USD 76 million of green bonds issued in 2012;;USD 771 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 796 million of green bonds issued in 2017;;USD 854 million of green bonds issued in 2016","","",NA,NA,""
10310,"Op Corporate Bank","Investor","Finland","USD 569 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10312,"Akiem Group","Investor","France","USD 396 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10314,"Caisse Des DéPôTs - Cdc","Investor","France","USD 527 million of green bonds issued in 2017;;Climate Action 100+","","",NA,NA,""
10332,"Berlin Hyp","Investor","Germany","USD 1.1 billion of green bonds issued in 2017;;USD 1.2 billion of green bonds issued in 2018;;USD 559 million of green bonds issued in 2015;;USD 562 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 563 million of green bonds issued in 2016","","",NA,NA,""
10333,"Banco Santander","Investor","Spain","USD 1.1 billion of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use","","",NA,NA,""
10334,"Dz Bank","Investor","Germany","USD 289 million of green bonds issued in 2018","","",NA,NA,""
10335,"Deutsche Hypo","Investor","Germany","USD 11 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 589 million of green bonds issued in 2017;;USD 652 million of green bonds issued in 2018","","",NA,NA,""
10336,"Deutsche Kreditbank","Investor","Germany","USD 570 million of green bonds issued in 2016;;USD 599 million of green bonds issued in 2017","","",NA,NA,""
10340,"Kfw","Investor","Germany","USD 1.9 billion of green bonds issued in 2018;;USD 2.7 billion of green bonds issued in 2016;;USD 3.5 billion of green bonds issued in 2014;;USD 4 billion of green bonds issued in 2015;;USD 4.2 billion of green bonds issued in 2017;;USD 7.7 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10341,"Landesbank Baden-Wuerttemberg - Lbbw","Investor","Germany","USD 2.1 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 581 million of green bonds issued in 2018;;USD 884 million of green bonds issued in 2017","","",NA,NA,""
10342,"Landwirtschaftliche Rentenbank","Investor","Germany","USD 21 million of green bonds issued in 2014;;USD 216 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 50 million of green bonds issued in 2017;;USD 67 million of green bonds issued in 2013;;USD 78 million of green bonds issued in 2018","","",NA,NA,""
10344,"Banco Santander Brasil","Investor","Brazil","Set an internal carbon price by 2021;;Reduce CO2e emissions from purchased utilities by 0% from 2018 to 2025","","",NA,NA,""
10346,"Munchenerhyp","Investor","Germany","USD 568 million of green bonds issued in 2018","","",NA,NA,""
10347,"Nrw.Bank","Investor","Germany","USD 1.1 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 340 million of green bonds issued in 2013;;USD 531 million of green bonds issued in 2016;;USD 536 million of green bonds issued in 2015;;USD 580 million of green bonds issued in 2018;;USD 597 million of green bonds issued in 2017;;USD 627 million of green bonds issued in 2014;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10349,"Umweltbank","Investor","Germany","USD 47 million of green bonds issued in 2018","","",NA,NA,""
10352,"Central American Bank For Economic Integration - Cabei","Investor","Honduras","USD 74 million of green bonds issued in 2016","","",NA,NA,""
10355,"Banco de Galicia y Buenos Aires S.A.","Investor","Argentina","Set an internal carbon price by 2021;;Reduce CO2e emissions from purchased utilities by 4% from 2017 to 2020;;Reduce CO2e emissions intensity of specific utility purchases by 9.6% from 2017 to 2020","","",NA,NA,""
10358,"Axis Bank","Investor","India","USD 500 million of green bonds issued in 2016","","",NA,NA,""
10361,"Export-Import Bank Of India","Investor","India","USD 500 million of green bonds issued in 2015","","",NA,NA,""
10364,"Idbi","Investor","India","USD 350 million of green bonds issued in 2015","","",NA,NA,""
10366,"Banco do Brasil S/A","Investor","Brazil","Set an internal carbon price by 2021","","",NA,NA,""
10369,"L&T Infrastructure Finance","Investor","India","USD 103 million of green bonds issued in 2017","","",NA,NA,""
10381,"Cassa Depositi E Prestiti Spa","Investor","Italy","USD 585 million of green bonds issued in 2018","","",NA,NA,""
10386,"Aeon Product Finance","Investor","Japan","USD 103 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 112 million of green bonds issued in 2018","","",NA,NA,""
10388,"Advance Residence Investment","Investor","Japan","USD 74 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10390,"Development Bank Of Japan","Investor","Japan","USD 1 billion of green bonds issued in 2017;;USD 316 million of green bonds issued in 2014;;USD 340 million of green bonds issued in 2015;;USD 500 million of green bonds issued in 2016","","",NA,NA,""
10392,"Fukuoka Reit","Investor","Japan","USD 20 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10393,"Glp J-Reit","Investor","Japan","USD 46 million of green bonds issued in 2018;;USD 74 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10394,"Hitachi Capital Management China","Investor","Japan","USD 100 million of green bonds issued in 2017","","",NA,NA,""
10396,"Bank of America","Investor","United States of America","USD 1 billion of green bonds issued in 2016;;USD 2.3 billion of green bonds issued in 2018;;USD 500 million of green bonds issued in 2013;;USD 600 million of green bonds issued in 2015;;Reduce operational CO2e emissions by 100% from 2010 to 2020;;Reduce operational CO2e emissions by 100% from 2010 to 2040;;Reduce operational CO2e emissions by 50% from 2010 to 2020;;EV100;;RE100","","",NA,NA,""
10397,"Invesco Office J-Reit","Investor","Japan","USD 48 million of green bonds issued in 2018","","",NA,NA,""
10400,"Japan Excellent","Investor","Japan","USD 36 million of green bonds issued in 2018","","",NA,NA,""
10401,"Japan Hotel Reit","Investor","Japan","USD 18 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10403,"Japan Prime Realty","Investor","Japan","USD 46 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10406,"Kenedix Office Investment","Investor","Japan","USD 18 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10407,"Bank Of Communications","Investor","China","USD 4.4 billion of green bonds issued in 2016","","",NA,NA,""
10413,"Nomura Real Estate Master Fund","Investor","Japan","USD 28 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10414,"Orix Jreit","Investor","Japan","USD 65 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10417,"Prologis - Nippon Prologis Reit","Investor","Japan","USD 54 million of green bonds issued in 2018","","",NA,NA,""
10418,"Bank of Ireland","Investor","Ireland","Set an internal carbon price by 2021;;Reduce CO2e emissions intensity of operations by 36% from 2011 to 2030","","",NA,NA,""
10420,"Sekisui House Reit","Investor","Japan","USD 60 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10423,"Tokyu Land Corp","Investor","Japan","USD 68 million of green bonds issued in 2019 (Up to the end of the third quarter);;RE100","","",NA,NA,""
10424,"United Urban Investment ","Investor","Japan","USD 91 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10425,"Altum","Investor","Latvia","USD 24 million of green bonds issued in 2017","","",NA,NA,""
10427,"Fransabank Sal","Investor","Lebanon","USD 60 million of green bonds issued in 2018","","",NA,NA,""
10429,"Bank of Montreal","Investor","Canada","Internal carbon price in use;;Reduce CO2e emissions from operations and upstream activities by 15% from 2016 to 2021","","",NA,NA,""
10432,"European Investment Bank - Eib","Investor","Luxembourg","USD 2.3 billion of green bonds issued in 2013;;USD 3.6 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 4.1 billion of green bonds issued in 2016;;USD 4.4 billion of green bonds issued in 2015;;USD 4.7 billion of green bonds issued in 2017;;USD 429 million of green bonds issued in 2009;;USD 5.1 billion of green bonds issued in 2014;;USD 5.6 billion of green bonds issued in 2018;;USD 555 million of green bonds issued in 2012;;USD 715 million of green bonds issued in 2010;;USD 807 million of green bonds issued in 2007;;Zero Carbon Buildings for All ;;Cities Climate Finance Leadership Alliance (CCFLA);;Climate Investment Platform;;Leadership for Urban Climate Investment (LUCI)","","",NA,NA,""
10433,"Prologis European Logistics Fund","Investor","Luxembourg","USD 512 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 709 million of green bonds issued in 2018","","",NA,NA,""
10434,"Mudajaya Group","Investor","Malaysia","USD 63 million of green bonds issued in 2018","","",NA,NA,""
10436,"Permodalan Nasional Berhad","Investor","Malaysia","USD 461 million of green bonds issued in 2017","","",NA,NA,""
10440,"Bank of Nova Scotia (Scotiabank)","Investor","Canada","USD 500 million of green bonds issued in 2019 (Up to the end of the third quarter);;Internal carbon price in use;;Reduce operational CO2e emissions by 10% from 2016 to 2021","","",NA,NA,""
10443,"Bbva Bancomer","Investor","Mexico","USD 186 million of green bonds issued in 2018","","",NA,NA,""
10445,"Fira","Investor","Mexico","USD 130 million of green bonds issued in 2018","","",NA,NA,""
10447,"Nafin","Investor","Mexico","USD 107 million of green bonds issued in 2016;;USD 500 million of green bonds issued in 2015","","",NA,NA,""
10448,"Bmce Bank ","Investor","Morocco","USD 50 million of green bonds issued in 2016;;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10449,"Banque Centrale Populaire","Investor","Morocco","USD 151 million of green bonds issued in 2017","","",NA,NA,""
10450,"Casablanca Finance City","Investor","Morocco","USD 38 million of green bonds issued in 2018","","",NA,NA,""
10451,"Bankia","Investor","Spain","Set an internal carbon price by 2021;;Reduce operational CO2e emissions by 12% from 2018 to 2023;;Reduce operational CO2e emissions by 35% from 2018 to 2033;;RE100","","",NA,NA,""
10453,"Bank Windhoek","Investor","Namibia","USD 4.8 million of green bonds issued in 2018","","",NA,NA,""
10455,"Bng Bank","Investor","Netherlands","USD 18 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10457,"Fmo","Investor","Netherlands","USD 500 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10458,"Leaseplan","Investor","Netherlands","USD 560 million of green bonds issued in 2019 (Up to the end of the third quarter);;Three Percent Club for Energy Efficiency","","",NA,NA,""
10459,"Nwb Bank","Investor","Netherlands","USD 1.1 billion of green bonds issued in 2015;;USD 1.3 billion of green bonds issued in 2016;;USD 547 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 681 million of green bonds issued in 2014;;USD 752 million of green bonds issued in 2018;;USD 978 million of green bonds issued in 2017","","",NA,NA,""
10461,"Obvion","Investor","Netherlands","USD 595 million of green bonds issued in 2016;;USD 641 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 667 million of green bonds issued in 2017;;USD 685 million of green bonds issued in 2018","","",NA,NA,""
10462,"Bankinter","Investor","Spain","Set an internal carbon price by 2021;;Reduce operational CO2e emissions by 10% from 2012 to 2020","","",NA,NA,""
10465,"Vesteda","Investor","Netherlands","USD 446 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10468,"Access Bank","Investor","Nigeria","USD 42 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10473,"Banque Cantonale Vaudoise","Investor","Switzerland","Reduce CO2e emissions from operations and upstream activities by 11.3% from 2010 to 2025","","",NA,NA,""
10474,"Dnb Boligkreditt","Investor","Norway","USD 1 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 1.7 billion of green bonds issued in 2018","","",NA,NA,""
10476,"Kommunalbanken Norway - Kbn","Investor","Norway","USD 151 million of green bonds issued in 2010;;USD 164 million of green bonds issued in 2017;;USD 324 million of green bonds issued in 2018;;USD 38 million of green bonds issued in 2011;;USD 500 million of green bonds issued in 2013;;USD 500 million of green bonds issued in 2015;;USD 500 million of green bonds issued in 2016","","",NA,NA,""
10482,"Sr Boligkreditt","Investor","Norway","USD 549 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10484,"AIB Group Plc","Investor","Ireland","Internal carbon price in use;;Reduce specific operational CO2e emissions by 56% from 2011 to 2025;;Reduce specific operational CO2e emissions by 78% from 2011 to 2036","","",NA,NA,""
10485,"Barclays","Investor","United Kingdom of Great Britain and Northern Ireland","USD 580 million of green bonds issued in 2017;;Internal carbon price in use;;Reduce CO2e emissions from purchased utilities by 3% from 2018 to 2019;;Reduce operational CO2e emissions by 37% from 2018 to 2025;;RE100","","",NA,NA,""
10488,"Sparebank 1 Boligkreditt","Investor","Norway","USD 1.2 billion of green bonds issued in 2018","","",NA,NA,""
10489,"Sparebank 1 Smn","Investor","Norway","USD 552 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10491,"Cifi","Investor","Panama","USD 27 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10492,"Cofide","Investor","Peru","USD 30 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10499,"Asian Development Bank - Adb","Investor","Philippines","USD 1.3 billion of green bonds issued in 2016;;USD 1.3 billion of green bonds issued in 2017;;USD 1.8 billion of green bonds issued in 2018;;USD 15 million of green bonds issued in 2012;;USD 512 million of green bonds issued in 2015;;USD 58 million of green bonds issued in 2013;;USD 897 million of green bonds issued in 2010;;USD 941 million of green bonds issued in 2019 (Up to the end of the third quarter);;InsuResilience Global Partnership Vision 2025;;Resilience and Adaptation Call for Action","","",NA,NA,""
10500,"Bdo Unibank","Investor","Philippines","USD 150 million of green bonds issued in 2018","","",NA,NA,""
10501,"Bpi","Investor","Philippines","USD 401 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10502,"China Banking Corp","Investor","Philippines","USD 150 million of green bonds issued in 2018","","",NA,NA,""
10503,"Rcbc","Investor","Philippines","USD 287 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10504,"Bank Zachodni Wbk","Investor","Poland","USD 154 million of green bonds issued in 2017","","",NA,NA,""
10505,"Pko Bank","Investor","Poland","USD 66 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10512,"Korea Development Bank","Investor","Republic of Korea","USD 277 million of green bonds issued in 2018;;USD 300 million of green bonds issued in 2017;;USD 566 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","USD 34 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 400 million of green bonds issued in 2016;;USD 400 million of green bonds issued in 2018;;USD 50 million of green bonds issued in 2017;;USD 500 million of green bonds issued in 2013","","",NA,NA,""
10527,"Sid Banka","Investor","Slovenia","USD 85 million of green bonds issued in 2018","","",NA,NA,""
10530,"Industrial Development Corporation","Investor","South Africa","USD 651 million of green bonds issued in 2012","","",NA,NA,""
10537,"Instituto De CréDito Oficial - Ico","Investor","Spain","USD 560 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10543,"Baseload Capital","Investor","Sweden","USD 54 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10553,"Kommuninvest","Investor","Sweden","USD 1.2 billion of green bonds issued in 2016;;USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 500 million of green bonds issued in 2017;;USD 676 million of green bonds issued in 2018","","",NA,NA,""
10555,"Landshypotek Bank","Investor","Sweden","USD 605 million of green bonds issued in 2018","","",NA,NA,""
10566,"Sbab Bank","Investor","Sweden","USD 215 million of green bonds issued in 2017;;USD 243 million of green bonds issued in 2016;;USD 981 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10568,"Scbc","Investor","Sweden","USD 663 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10582,"Swedish Export Credit","Investor","Sweden","USD 108 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 500 million of green bonds issued in 2015","","",NA,NA,""
10597,"Raiffeisen","Investor","Switzerland","USD 98 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10599,"Zurcher Kantonalbank","Investor","Switzerland","USD 198 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 324 million of green bonds issued in 2018","","",NA,NA,""
10603,"Tmb Bank","Investor","Thailand","USD 60 million of green bonds issued in 2018","","",NA,NA,""
10604,"Maf","Investor","United Arab Emirates","USD 600 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10605,"National Bank Of Abu Dhabi","Investor","United Arab Emirates","USD 587 million of green bonds issued in 2017","","",NA,NA,""
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","USD 1.3 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 114 million of green bonds issued in 2018;;USD 116 million of green bonds issued in 2014;;USD 149 million of green bonds issued in 2015;;USD 25 million of green bonds issued in 2010;;USD 328 million of green bonds issued in 2013;;USD 38 million of green bonds issued in 2011;;USD 500 million of green bonds issued in 2017;;USD 6.3 million of green bonds issued in 2012;;USD 706 million of green bonds issued in 2016;;Resilience and Adaptation Call for Action;;Zero Carbon Buildings for All ;;Three Percent Club for Energy Efficiency;;Cities Climate Finance Leadership Alliance (CCFLA);;Leadership for Urban Climate Investment (LUCI)","","",NA,NA,""
10612,"Alexandria Real Estate Equities","Investor","United States of America","USD 450 million of green bonds issued in 2018;;USD 550 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10623,"Boston Properties","Investor","United States of America","USD 1 billion of green bonds issued in 2018;;USD 850 million of green bonds issued in 2019 (Up to the end of the third quarter);;Science Based Targets initiative","","",NA,NA,""
10624,"Befimmo SA","Investor","Belgium","Set an internal carbon price by 2021;;Reduce CO2e emissions from fuel- and energy-related upstream and downstream activities by 22% from 2016 to 2030;;Reduce CO2e emissions from purchased utilities by 100% from 2016 to 2021;;Reduce CO2e emissions from purchased utilities by 23% from 2016 to 2030;;Reduce CO2e emissions intensity of direct emissions by 50% from 2016 to 2030;;Reduce CO2e emissions intensity of fuel- and energy-related upstream and downstream activities by 17% from 2016 to 2030;;Reduce CO2e emissions intensity of purchased utilities by 17% from 2016 to 2030;;Reduce direct CO2e emissions by 53% from 2016 to 2030","","",NA,NA,""
10627,"California Infrastructure And Economic Development Bank - Ibank","Investor","United States of America","USD 411 million of green bonds issued in 2016;;USD 449 million of green bonds issued in 2018;;USD 450 million of green bonds issued in 2017;;USD 84 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10628,"California Municipal Finance Authority","Investor","United States of America","USD 165 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10643,"Connecticut Green Bank","Investor","United States of America","USD 38 million of green bonds issued in 2019 (Up to the end of the third quarter);;Statement by Financial Institutions on Energy Efficiency Finance","","",NA,NA,""
10655,"Fannie Mae","Investor","United States of America","USD 17 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 20 billion of green bonds issued in 2018;;USD 28 billion of green bonds issued in 2017;;USD 3.6 billion of green bonds issued in 2016","","",NA,NA,""
10659,"Freddie Mac","Investor","United States of America","USD 435 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10665,"Hannon Armstrong","Investor","United States of America","USD 100 million of green bonds issued in 2013;;USD 119 million of green bonds issued in 2015;;USD 164 million of green bonds issued in 2017;;USD 500 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 84 million of green bonds issued in 2016;;Climate Action 100+","","",NA,NA,""
10682,"International Finance Corporation - Ifc","Investor","United States of America","USD 1 billion of green bonds issued in 2019 (Up to the end of the third quarter);;USD 1.1 billion of green bonds issued in 2018;;USD 1.3 billion of green bonds issued in 2016;;USD 1.6 billion of green bonds issued in 2017;;USD 2.2 billion of green bonds issued in 2013;;USD 200 million of green bonds issued in 2010;;USD 206 million of green bonds issued in 2014;;USD 262 million of green bonds issued in 2011;;USD 524 million of green bonds issued in 2012;;USD 595 million of green bonds issued in 2015;;Zero Carbon Buildings for All ;;SEforALL: Building Efficiency Accelerator Platform","","",NA,NA,""
10699,"Martha'S Vineyard Land Bank","Investor","United States of America","USD 20 million of green bonds issued in 2017;;USD 35 million of green bonds issued in 2014","","",NA,NA,""
10715,"Mississippi Development Bank","Investor","United States of America","USD 13 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10720,"Natixis (Csail Cmbs)","Investor","United States of America","USD 72 million of green bonds issued in 2017","","",NA,NA,""
10721,"New Jersey Infrastructure Bank","Investor","United States of America","USD 161 million of green bonds issued in 2017;;USD 17 million of green bonds issued in 2019 (Up to the end of the third quarter);;USD 37 million of green bonds issued in 2016;;USD 53 million of green bonds issued in 2018;;USD 9.6 million of green bonds issued in 2015","","",NA,NA,""
10727,"North American Development Bank - Nadb","Investor","United States of America","USD 126 million of green bonds issued in 2018","","",NA,NA,""
10728,"Opic","Investor","United States of America","USD 117 million of green bonds issued in 2016;;USD 216 million of green bonds issued in 2015;;USD 74 million of green bonds issued in 2014","","",NA,NA,""
10734,"Pennsylvania Economic Development Financing Authority","Investor","United States of America","USD 50 million of green bonds issued in 2019 (Up to the end of the third quarter)","","",NA,NA,""
10743,"Regency Centers","Investor","United States of America","USD 250 million of green bonds issued in 2014","","",NA,NA,""
