"entity_id","name","entity_type","country","area","area_unit","area_year","density","density_unit","density_year","population","population_year","employee_range","employees_year","revenue_year","revenue_currency","business_activity","climate_action_timeframe","themes","commitment_type","commit_text","cooperative_description","climate_action_type","cross_cutting_themes","sdgs","dataprovider_link","dataprovider_name"
10499,"Asian Development Bank - Adb","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Industry","Cooperative actions","InsuResilience Global Partnership Vision 2025","Governments, multilateral organizations, private sector and civil society will work closely together to protect 500 million poor and vulnerable people against climate shocks by 2025 and to cover 10 percent of annual disaster losses through pre-arranged risk financing instruments.","Cross-cutting","Resilience","",NA,NA
10499,"Asian Development Bank - Adb","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Human settlements","Cooperative actions","Resilience and Adaptation Call for Action","Call for Action, which sets out commitments on responding to immediate climate impacts and to support the most vulnerable members of society and building resilient futures by putting climate risk at the center of decision making. ","Cross-cutting","Resilience","",NA,NA
10500,"Bdo Unibank","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 150 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10501,"Bpi","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 401 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10502,"China Banking Corp","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 150 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10503,"Rcbc","Investor","Philippines","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 287 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10504,"Bank Zachodni Wbk","Investor","Poland","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 154 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10505,"Pko Bank","Investor","Poland","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 66 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10512,"Korea Development Bank","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 277 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10512,"Korea Development Bank","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 300 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10512,"Korea Development Bank","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 566 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 34 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 400 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 400 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 50 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10515,"Export-Import Bank Of Korea","Investor","Republic of Korea","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2013","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10527,"Sid Banka","Investor","Slovenia","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 85 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10530,"Industrial Development Corporation","Investor","South Africa","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 651 million of green bonds issued in 2012","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10537,"Instituto De CréDito Oficial - Ico","Investor","Spain","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 560 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10543,"Baseload Capital","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 54 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10553,"Kommuninvest","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 1.2 billion of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10553,"Kommuninvest","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 1.2 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10553,"Kommuninvest","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10553,"Kommuninvest","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 676 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10555,"Landshypotek Bank","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 605 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10566,"Sbab Bank","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 215 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10566,"Sbab Bank","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 243 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10566,"Sbab Bank","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 981 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10568,"Scbc","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 663 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10582,"Swedish Export Credit","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 108 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10582,"Swedish Export Credit","Investor","Sweden","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10597,"Raiffeisen","Investor","Switzerland","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 98 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10599,"Zurcher Kantonalbank","Investor","Switzerland","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 198 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10599,"Zurcher Kantonalbank","Investor","Switzerland","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 324 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10603,"Tmb Bank","Investor","Thailand","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 60 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10604,"Maf","Investor","United Arab Emirates","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 600 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10605,"National Bank Of Abu Dhabi","Investor","United Arab Emirates","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 587 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1.3 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 114 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 116 million of green bonds issued in 2014","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 149 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 25 million of green bonds issued in 2010","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 328 million of green bonds issued in 2013","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 38 million of green bonds issued in 2011","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 6.3 million of green bonds issued in 2012","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 706 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Human settlements","Cooperative actions","Resilience and Adaptation Call for Action","Call for Action, which sets out commitments on responding to immediate climate impacts and to support the most vulnerable members of society and building resilient futures by putting climate risk at the center of decision making. ","Cross-cutting","Resilience","",NA,NA
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Zero Carbon Buildings for All ","Decarbonize the world’s building stock ","Emission Reduction","Mitigation;;Policy","",NA,NA
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Energy","Cooperative actions","Three Percent Club for Energy Efficiency","Strengthen domestic policy action on energy efficiency to drive a global three percent annual energy efficiency improvement","Energy Efficiency","Policy","",NA,NA
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Human settlements","Cooperative actions","Cities Climate Finance Leadership Alliance (CCFLA)","Catalyze and accelerate additional capital flows to cities, maximize investment in low-carbon and climate-resilient infrastructure, and close the investment gap in urban areas by 2030","Investment",NA,"",NA,NA
10610,"European Bank For Reconstruction And Development - Ebrd","Investor","United Kingdom of Great Britain and Northern Ireland","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","Cooperative initiative participation","Human settlements","Cooperative actions","Leadership for Urban Climate Investment (LUCI)","Create 1000 climate smart urban projects in 2000 cities by 2030","Investment","Finance","",NA,NA
10612,"Alexandria Real Estate Equities","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 450 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10612,"Alexandria Real Estate Equities","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 550 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10623,"Boston Properties","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Real Estate","No target",NA,"Individual actions","USD 1 billion of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10623,"Boston Properties","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Real Estate","No target",NA,"Individual actions","USD 850 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10623,"Boston Properties","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Real Estate","Cooperative initiative participation","Energy","Cooperative actions","Science Based Targets initiative","Adopt a science-based GHG emissions reduction target","Emission Reduction","Mitigation","",NA,NA
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Set an internal carbon price by 2021","","Carbon Price Establishment","Finance","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from fuel- and energy-related upstream and downstream activities by 22% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from purchased utilities by 100% from 2016 to 2021","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions from purchased utilities by 23% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of direct emissions by 50% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of fuel- and energy-related upstream and downstream activities by 17% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce CO2e emissions intensity of purchased utilities by 17% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10624,"Befimmo SA","Investor","Belgium","","",NA,"","",NA,"",NA,"<1,000",2017,2017,"USD","Banks, Diverse Financials, and Insurance","Medium term",NA,"Individual actions","Reduce direct CO2e emissions by 53% from 2016 to 2030","","Emission Reduction","Mitigation","Climate Action","https://www.cdp.net/en/responses/31360","CDP"
10627,"California Infrastructure And Economic Development Bank - Ibank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 411 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10627,"California Infrastructure And Economic Development Bank - Ibank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 449 million of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10627,"California Infrastructure And Economic Development Bank - Ibank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 450 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10627,"California Infrastructure And Economic Development Bank - Ibank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 84 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10628,"California Municipal Finance Authority","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 165 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10643,"Connecticut Green Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 38 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10643,"Connecticut Green Bank","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation","Energy","Cooperative actions","Statement by Financial Institutions on Energy Efficiency Finance","Scale up energy efficiency financing and work with insitutional and public financiers to deploy climate finance to clients","Investment",NA,"",NA,NA
10655,"Fannie Mae","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 17 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10655,"Fannie Mae","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 20 billion of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10655,"Fannie Mae","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 28 billion of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10655,"Fannie Mae","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 3.6 billion of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10659,"Freddie Mac","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 435 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 100 million of green bonds issued in 2013","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 119 million of green bonds issued in 2015","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 164 million of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 500 million of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","No target",NA,"Individual actions","USD 84 million of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10665,"Hannon Armstrong","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","","Cooperative initiative participation","Industry","Cooperative actions","Climate Action 100+","Ensure the world’s largest corporate greenhouse gas emitters take necessary action on climate change","Cross-cutting",NA,"",NA,NA
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1 billion of green bonds issued in 2019 (Up to the end of the third quarter)","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1.1 billion of green bonds issued in 2018","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1.3 billion of green bonds issued in 2016","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 1.6 billion of green bonds issued in 2017","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
10682,"International Finance Corporation - Ifc","Investor","United States of America","","",NA,"","",NA,"",NA,"",NA,NA,"","Banks, Diverse Financials, and Insurance","No target",NA,"Individual actions","USD 2.2 billion of green bonds issued in 2013","","Bonds Issuance","Finance","Climate Action","https://www.climatebonds.net/cbi/pub/data/bonds","ClimateBondsInitiative"
